indice_artista,indice_musica,titulo_musica,nome_artista,letra,album,data_lancamento,tags,identificador
1,289,Meu Veneno,Milton Nascimento,"Atrás de meus olhos dorme
Uma lagoa profunda
E o céu que trago na mente
Meu vôo jamais alcança


Há no meu corpo um incêndio
Que queima sem esperança
A própria terra que piso
Vira um abismo e me come
Corre em meu sangue um veneno
Veneno que tem teu nome

Há no meu corpo um incêndio
Que queima (que queima) sem esperança
A própria terra que piso
Vira um abismo (abismo) e me come
Corre em meu sangue um veneno
Veneno que tem teu nome

Corre em meu sangue um veneno
Veneno que tem teu nome, teu nome",Angelus (1993),1994,"Pop,Em Português",Meu Veneno Milton Nascimento
1,290,Cuerpo y alma (Body and Soul),Milton Nascimento,"Alma al aras a las que pasan
Del ave que en vuelo anda
Alma el ama en mantra
Alma del lugar noche y fogata
As del luz y el fuego en llama
Llama al alma y canta

Canta- canta y ama vive en cuerpo y alma
Canta- sol de la naturaleza llama

Alma que al tramar tramas en mantras
Haz que el luz aves alas as
Salve al cuerpo y alma
Alma nombre a Dios o al que es amigo
Fiel en si y a uno mismo
Voz del cuepo y alma

Canta pensamiento y alma el alma en mantra
Canta que en el cuerpo un templo guarda al alma

Canta- canta y ama vive en cuerpo y alma
Canta- sol de la naturaleza llama

Canta- canta y ama vive en cuerpo y alma
Canta- sol de la naturaleza llama
Canta pensamiento y alma el alma en mantra
Canta que en el cuerpo un templo guarda al alma

Canta- canta y ama vive en cuerpo y alma
Canta- sol de la naturaleza llama

Canta pensamiento y alma el alma en mantra
Canta que en el cuerpo un templo guarda al alma",Nascimento (1997),1 Viewer,"Pop,En Español",Cuerpo y alma (Body and Soul) Milton Nascimento
1,291,Essa Voz,Milton Nascimento,"Não se apaga, não se cala essa
Não se esquece, permanece essa voz
Voando livre no espaço essa voz
Eterno canto de esperança essa voz
Ela é humana e é divina essa voz
Nossa amiga não parou de cantar
Ela é a voz de todos nós

Não se apaga, não se cala mulher
O seu sorriso, o seu sonho, a fé
Sua coragem, sua enorme paixão
A vida inteira lapidando a canção
Canção de vida e amor vai ficar
Coma as pessoas que não param de ouvir
A sua voz
A voz que é a voz de todos nós

{O que foi feito amigo
De tudo que a gente sonhou?
O que foi feito da vida?
O que foi feito do amor?
Aquele verso menino
Que escrevi há tantos anos atrás}",Anima (1982),1 Viewer,"Pop,Em Português",Essa Voz Milton Nascimento
1,292,Oremus,Edu Lobo,,Edu Lôbo (1973),"Jan. 1, 1973",Pop,Oremus Edu Lobo
1,293,Canção Do Novo Mundo,Milton Nascimento,"Quem sonhou
Só vale se já sonhou demais
Vertente de muitas gerações
Gravado em nossos corações
Um nome se escreve fundo

As canções
Em nossa memória vão ficar
Profundas raízes vão crescer
A luz das pessoas me faz crer
Eu sinto que vamos juntos

Ó, nem o tempo, amigo
Nem a força bruta pode um sonho apagar

Quem perdeu o trem da história por querer
Saiu do juízo sem saber
Foi mais um covarde a se esconder
Diante de um novo mundo

Quem souber
Dizer a exata explicação
Me diz como pode acontecer
Um simples canalha mata um rei
Em menos de um segundo
Ó, minha estrela amiga
Por quê você não fez a bala parar?",Milton Nascimento Ao Vivo (1983),1 Viewer,"Pop,Em Português",Canção Do Novo Mundo Milton Nascimento
1,294,Meninos de Araçuaí,Milton Nascimento,"Quarenta vozes amei
Uma por uma a mexer
Só pra me fazer mais feliz

Naquela benção, cheguei
Junto com a vida
E cantei
Minhas batidas do coração

Eu não quero saudade aqui
E não quero me despedir
Ponto de uma partida mas
Com o caminho pra dentro de mim, Rafa!
E o lar, o palco acendeu
Com todas as cores do arco
Colorindo minha emoção
""se ele vem já chegou""
E mais dez vozes, carinho
Pra no futuro acreditar

Que crianças são essas Deus?
Que adultos a completar?
Ponto de uma partida
Mas com a certeza pra dentro de mim

Gabi, Pablo, Yuri, Rafa...",Pietá (2002),1 Viewer,"Pop,Em Português",Meninos de Araçuaí Milton Nascimento
1,295,"Aqui, Ó!",Milton Nascimento,"Oh, Minas Gerais
Um caminhão leva quem ficou
Ou vinte anos ou mais
Eu iria a pé
Oh, meu amor
Eu iria a pé, meu pai
Sem um tostão
Em Minas Gerais, a alegria é
Guardada em cofres, catedrais
Na varanda encontro o meu amor
Tem bênção de Deus
Todo aquele que trabalha no escritório
Bendito é o fruto dessas
Minas Gerais
Minas Gerais","Milton Nascimento, Vol. 2 (1969)",1969,"Pop,Em Português","Aqui, Ó! Milton Nascimento"
1,296,Canções e Momentos,Maria Bethânia,"Há canções e há momentos
Eu não sei como explicar
Em que a voz é um instrumento
Que eu não posso controlar

Ela vai ao infinito
Ela amarra a todos nós
E é um só sentimento
Na platéia e na voz

Há canções e há momentos
Em que a voz vem da raiz
Eu não sei se quando triste
Ou se quando sou feliz

Eu só sei que há momentos
Que se casa com canção
De fazer tal casamento
Vive a minha profissão

Há canções e há momentos
Em que a voz vem da raiz
Eu não sei se quando triste
Ou se quando sou feliz

Eu só sei que há momentos
Que se casa com canção
De fazer tal casamento
Vive a minha profissão",Dezembros (1986),1986,"Pop,Brasil,Em Português",Canções e Momentos Maria Bethânia
1,297,O Jogo,Milton Nascimento,"Já vem vindo meu time atacando
Jogads surgindo com a bola rolando
Em passes ligeiros no campo contrário
Do adversário

Cruxram a pelota da intermediária
Num chute certeiro para a grande área
Eis que surge então o lance genial
Do craque Tostão

Que toma a bola, entra na área
Passa o primeiro, segundo, o terceiro
Vai mais a frente, finta o goleiro
E chuta pro gol

A bola vai entrando no fundo da rede
O juiz apita, Goool
A torcida levanta, solta foguete
E pede mais um

Recomeça o jogo a charanga tocando
Bandeiras acenando na comemoração
Da vitória do povo que tanto esperou
Ser campeão",Milton (1970),1 Viewer,"Pop,Bossa Nova,Em Português",O Jogo Milton Nascimento
1,298,"De magia, de dança e pés",Milton Nascimento,"De magia, de dança e pés
De criança, cantor e mãos
Alameda de gente vida
Fecha e mata qualquer ferida

De carinho, de roda e mãos
De esperança, de corpo e pés
A paixão que me está surgindo
Te tocando, me consumindo

A pulsação do mundo é
O coração da gente
O coração do mundo é
A pulsação da gente
Ninguém nos pode impor, meu irmão
O que é melhor pra gente",Caçador de Mim (1981),1 Viewer,"Pop,Em Português","De magia, de dança e pés Milton Nascimento"
1,299,Solar,Gal Costa,"Venho do Sol
A vida inteira no Sol
Sou filha da terra do Sol
Hoje escuro
O meu futuro é luz e calor
De um novo mundo eu sou
E o mundo novo será mais claro
Mas é no velho que procuro
O jeito mais sábio de usar
A força que o Sol me dá
Canto
O que eu quero viver é o Sol
Somos crianças ao Sol
A aprender a viver e a sonhar
E o sonho é belo
Pois tudo ainda faremos
Nada está no lugar
Tudo está por pensar
Tudo está por criar
Saí de casa para ver outro mundo, conheci
Fiz mil amigos na cidade de lá
Amigo é o melhor lugar
Mas me lembrei de nosso inverno azul
Eu quero é viver o Sol
É triste ter pouco Sol
É triste não ter o azul todo dia
A nos alegrar
Nossa energia solar
Irá nos iluminar o caminh",Minha voz (1982),1 Viewer,"Pop,Em Português",Solar Gal Costa
1,300,Biromes y Servilletas (Paper Napkins),Milton Nascimento,"En Montevideo hay poetas, poetas, poetas
Que sin bombos ni trompetas, trompetas, trompetas
Van saliendo de recónditos altillos, altillos, altillos
De paredes de silencios, de redonda con puntillo

Salen de agujeros mal tapados, tapados, tapados
Y proyectos no alcanzados, cansados, cansados
Que regresan fantasmas de colores, colores, colores
A pintarte las ojeras y pedirte que no llores

Tienen ilusiones compartidas, partidas, partidas
Pesadillas adheridas, heridas, heridas
Cañerias de palabras confundidas, fundidas, fundidas
A su triste paso lento por las calles y avenidas

No pretenden glorias ni laureles, laureles, laureles
Sólo pasan a papeles, papeles
Experiencias totalmente personales, zonales, zonales
Elementos muy parciales que juntados no son tales

Hablan de la aurora hasta, cansarse, cansarse
Si tener miedo a plagiarse, plagiarse, plagiarse
Nada de eso importa ya mientras escriban, escriban, Escriban
Su mania su locura su neurosis obsesiva

Andan por las calles los poetas, poetas, poetas
Como si fueran cometas, cometas, cometas
En un denso cielo de metal fundido, fundido, fundido
Impenetrable, desastroso, lamentable y aburrido
En Montevideo hay biromes, biromes, biromes
Desangradas en renglones, renglones, renglones
De palabras retorciéndose confusas, confusas, confusas
En delgadas servilletas, como alchólicas reclusas

Andan por las calles escribiendo, y viendo y viendo
Lo que vem lo van diciendo y siendo y siendo
Ellos poetas a la vez que se pasean, pasean, pasean
Van contando lo que vem y lo que no, lo fantesean

Miran para el cielo los poetas, poetas, poetas
Como si fueran saetas, saetas, saetas
Arrojadas al espacio que un rodeo, rodeo, rodeo
Hiciera regresar para clavarlas en Montevideo",,1 Viewer,"Pop,En Español",Biromes y Servilletas (Paper Napkins) Milton Nascimento
1,301,O Cavaleiro (The Rider),Milton Nascimento,"Algo me dirá
Desta história misteriosa nascerá
Não conheço essas paragens
Que clarão
Me carrega
Me empurra
Desconcerta a razão
Corro sem parar
Nessas trilhas
Sem controle, sem lugar
Tudo ou nada me sussurra ao coração
Bate pedra
Bate lua
Bate chão
Vamos contra o sol
E o cavalo não respeita a minha voz
É encanto
É magia
Não sei não
É certeza que um vento louco atrás vem
Tarde de um azul
Mas o céu chorando
Galhos rebentando
Que não machucam
Sensação que não conheça
Sonho de amor
Algo me dirá
Desta história misteriosa nascerá
Tudo ou nada
Me sussurra ao coração
Um chamado
Desconcerta a razão
Ei, ei, ei, ei, ei...
Só sei que sinto
A cor do teu olhar
Me deixo carregar
Por onde for
Me agarro na loucura da visão
Fantasia,alegria
E pura maravilha
Algo me dirá
Desta história misteriosa nascerá
Não conheço essas paragens, que clarão
É o amor que me faz pleno o coração
Jogo o laço, pego o traço da paixão
Vivo a vida
Com o laço da paixão
Jogo o laço, pego o traço da paixão
Ê, ê, ê, ê...",Nascimento (1997),1 Viewer,"Pop,Em Português",O Cavaleiro (The Rider) Milton Nascimento
1,302,A Barca dos Amantes,Milton Nascimento,"Ah, quanto eu queria navegar
Pra sempre a Barca dos Amantes
Onde o que eu sei deixei de ser
Onde ao que eu vou não ia dantes

Ah, quanto eu queria conseguir
Trazer a Barca à madrugada
E desfraldar o pano branco
Na que for terra mais amada

E que em toda a parte o teu corpo
Seja o meu porta-estandarte
Plantado no céu mais fundo
Possa agitar-me no vento
E mostrar a cor ao mundo

Ah, quanto eu queria navegar
Pra sempre a Barca dos Amantes
Onde o que eu vi me fez vogar
De rumos meus, a cais errantes

Ah, quanto eu queria me espraiar
Fazer a trança à calmaria
Avistar terra e não saber
Se ainda o é quando for dia
E que em toda a parte o teu corpo
Seja o meu porta-estandarte
Plantado no seu mais fundo
Possa agitar-me no vento
E mostrar a cor ao mundo

Ah, quanto eu queria navegar
Pra sempre a Barca dos Amantes
Onde o que eu sei deixei de ser
Onde ao que eu vou não ia dantes

Ah, quanto eu queria me espraiar
Fazer a trança à calmaria
Avistar terra e não saber
Se ainda o é quando for dia",A barca dos amantes (1986),1 Viewer,"Pop,Em Português",A Barca dos Amantes Milton Nascimento
1,303,Há de Ser,Jorge Vercillo,"[Refrão 1: Jorge Vercillo]
Há de ser bonito, há de ser
Há de ser finito, há de ser
Há de ser sereno, há de ser perene
Há de ser efêmero

[Refrão 2: Milton Nascimento]
Há de ser pecado, há de ser
Há de ser sagrado, há de ser
Há de ser volúvel, há de ser ambíguo
Há de ser altivo

[Verso 1: Jorge Vercillo]
Construirei nosso ninho
Nas paredes do penhasco
Pra que nenhum paparazzi
Ouse quebrar nosso casco
Nas pedras de uma caverna
Vou deixar a nossa história
Para que o vento do tempo
Não nos apague da memória

[Refrão 3: Milton Nascimento]
Há de ser impune, há de ser
Há de ser insone, há de ser
Há de ser escândalo, há de ser relâmpago, ciclone
[Refrão 4: Jorge Vercillo]
Há de ser exílio, há de ser
Há de ser retiro, há se ser
Há de ser luxúria, há de ser promessa
Há de ser ternura

[Verso 2: Milton Nascimento]
Cientistas e arqueólogos
Registrarão indícios
De que uma estranha energia
Paira por nossos vestígios
O sentimento resistirá
Aos tempos como um fóssil
E o mundo então saberá
Que ali viveu o amor mais dócil

[Verso 1: Jorge Vercillo + Milton Nascimento]
Construirei nosso ninho
Nas paredes do penhasco
Pra que nenhum paparazzi
Ouse quebrar nosso casco
Nas pedras de uma caverna
Vou deixar a nossa história
Para que o vento do tempo
Não nos apague da memória
[Refrão 1: Jorge Vercillo + Milton Nascimento]
Há de ser bonito, há de ser
Há de ser finito, há de ser
Há de ser sereno, há de ser perene
Há de ser efêmero",DNA (2010),"May. 1, 2010","Pop,Em Português",Há de Ser Jorge Vercillo
1,304,Cais,Caetano Veloso,"Para quem quer se soltar
Invento o cais
Invento mais
Que a solidão me dá
Invento lua nova a clarear
Invento o amor
E sei a dor de me lançar
Eu queria ser feliz
Invento o mar
Invento em mim o sonhador
Para quem quer me seguir
Eu quero mais
Tenho o caminho do que sempre quis
E um Saveiro pronto pra partir
Invento o cais
E sei a vez de me lançar",Zii e Zie (2009),1 Viewer,"Pop,Em Português",Cais Caetano Veloso
1,305,Adivinha o quê?,Milton Nascimento,"Ainda lembro aquela noite
Só porque eu cheguei mais tarde
Ainda arde a lembrança de te ver
Ali tão contrariada...

Meu bem, meu bem
Será que você
Não vê não
Não houve nada
Só o passado rondando
Minha porta
Feito alma penada...

Você vive me dizendo
Que o pecado mora ao lado
Por favor não entre nessa
Porque um dia
Ainda te explico direito
Te pego de jeito...

Eu sei, eu sei
Que esse caso tá meio
Mal contado
Mas você pode ter certeza
Nosso amor
É quase sempre perfeito...
Porque eu só faço com você
(Só faço com você!)
Só quero com você
(Só quero com você)
Só gosto com você
(Só gosto com você)
Adivinha o quê?

Mas eu só faço com você
(Só faço com você!)
Só quero com você
(Só quero com você)
Só gosto com você
(Só gosto com você)
Adivinha o quê?",...E a gente sonhando (2010),2010,"Pop,Brasil,Em Português",Adivinha o quê? Milton Nascimento
1,306,De Repente Maria Sumiu,Milton Nascimento,"De repente pra muita gente, Maria Maria sumiu. Conheci Maria Maria nos oitenta anos de vida. O tempo já lhe roubara a energia e a alegria. No meio do seu delírio, entre mortos e feridos, alguma coisa se salvava e ela delirava. No meio do seu delírio de lembranças e vivências, de memória e esperança, alguma coisa se salvava e ela delirava",Maria Maria (2019),1 Viewer,"Pop,Em Português",De Repente Maria Sumiu Milton Nascimento
1,307,Beleza E Canção,Milton Nascimento,"Nada de novo no meu mundo
Eu vivo o segundo
Meu tempo é o meu lugar
Nada me tira do meu rumo
Eu sigo o meu prumo
O meu jeito de ser
Nada espero que não tenha
O que vier que venha
Sem me atropelar
Tudo que quero é o mar aberto
É ter você bem perto
Olhar no seu olhar
Tudo é novo no meu mundo
Se seu sono profundo
Entrar no meu sonhar
Sua beleza me domar
Sua beleza me amar
Toda beleza é um espinho
Se ela está sozinha
Sem ninguém desfrutar
Toda beleza é tristeza
Se não tem a certeza
De alguém contemplar
Toda beleza é uma chama
Que acende e inflama
Paixão de encontrar
Toda beleza é uma alegria
Que incendeia o dia
Faz a vida cantar
Tudo é belo no meu mundo
E cabe no meu canto
No meu tempo e lugar
Tudo é claro no caminho
Se não estou sozinho
E alguém vai me guardar
Nada de novo no meu mundo
E o sol a cada dia
Na noite a escuridão
Tudo de novo no meu mundo
Comigo eu carrego
Beleza e canção",Pietá (2002),1 Viewer,"Pop,Em Português",Beleza E Canção Milton Nascimento
